Total Population,Male,Female,Total HH,HH Farm,HH Non-Farm,Cultivable Area,Drip/Sprinkler Farmers,Irrigated Area,Unirrigated Area,Kuccha HH,PMAY HH,Waitlisted HH,Benefitted HH,Waitlisted Specific HH,Saubhagya HH,Vocational Training,Total Farmers,Soil Testing Farmers,Labour Budget,Piped Water HH,Color
1.248553607,1.280970034,1.215362414,1.184542772,0.14758621,-0.23396119,2.168323162,0.958845735,-0.330553228,2.760846363,-0.256562947,0.170113313,1.967699184,0.005962231,-0.475397182,-0.086582867,-0.169595847,0.725944004,-0.367466732,-0.035684694,1.961956645,green
0.569111978,0.62321389,0.517801819,0.596716342,1.516762629,0.499600965,-0.514109486,-0.076003487,0.080929361,-0.679082833,-0.256562947,-0.23581576,-0.459518169,-0.663319207,-0.475397182,-0.159087774,-0.250228909,0.116271237,0.33620499,-0.428210183,-0.657420177,green
-1.167559959,-1.158892218,-1.172286757,-1.040978056,-0.98347257,-0.306850911,-0.890693566,-0.2524894,-0.20192895,-0.853466721,-0.231875041,-0.213264145,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-1.021263506,0.248949697,-0.521513675,-0.852518589,red
-1.16636411,-1.155778825,-1.172860252,-1.055922795,-0.873196779,-0.393735459,-0.815157525,-0.2524894,-0.058341669,-0.822887315,-0.225703065,-0.213264145,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-0.917045939,1.245348856,-0.522686589,-0.820002187,red
-0.838302825,-0.830533044,-0.843100859,-1.085812275,-0.80390845,-0.4771213,-0.840333282,-0.2524894,-0.107115305,-0.832751967,-0.207187135,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-0.758114149,1.954649953,-0.528337961,-0.856131523,red
-1.081259512,-1.054489775,-1.102893911,-0.989086598,-0.876124455,-0.298104144,-0.966220838,-0.244467313,-0.347962107,-0.883192749,-0.238047018,-0.19071253,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-0.947790121,0.519159638,-0.52337537,-0.850109967,red
1.168631022,1.16390646,1.169865176,0.566411731,0.836565933,0.863466454,0.275976103,-0.180290617,0.020501848,0.199694118,-0.256562947,-0.23581576,-0.459518169,-0.14006281,-0.475397182,0.001458805,-0.330861972,-0.26933376,-0.508201077,0.003752139,0.878076581,green
1.568343602,1.711240935,1.432525701,1.681455369,0.990756863,1.700823572,3.937027527,-0.276555661,-0.494570764,-0.922905339,-0.256562947,-0.23581576,-0.459518169,-0.17656907,1.280942549,-0.159087774,0.17981409,6.030618161,-0.437833905,0.230053218,-0.841679788,green
-0.120494369,-0.090790887,-0.147451913,-0.085344975,0.355451198,0.235448615,0.480293464,-0.140180183,-0.61542579,0.861062667,-0.225703065,-0.23581576,-0.459518169,-0.529462919,-0.199892911,-0.159087774,-0.196473534,0.086569231,-0.508201077,-0.464768403,0.37286804,red
-1.161481059,-1.160967813,-1.158714052,-1.183368215,-0.607754166,-0.731360647,-0.406250965,-0.180290617,-0.70462831,-0.110163651,-0.225703065,-0.23581576,-0.459518169,-0.687656714,-0.43234964,-0.159087774,-0.250228909,-0.885259581,-0.508201077,-0.529490973,-0.679699934,red
1.055822585,1.051409196,1.057077905,0.976976942,0.428643094,1.683913156,-0.208948792,0.220813732,-0.416878247,0.03714578,0.138443552,0.282871389,0.262423403,0.103312259,0.618010395,-0.159087774,-0.266355522,-0.336033003,-0.232361762,1.208223049,-0.88925008,green
-0.109034148,-0.114245113,-0.103866324,-0.158823279,-0.138350134,0.413299535,-0.239640241,0.108504514,-0.56650828,0.054416541,-0.028199815,0.102458467,0.063267107,-0.310425358,0.170315954,-0.159087774,-0.314735359,-0.530398765,-0.319617055,0.218620222,-0.937422527,red
-1.371352586,-1.359809841,-1.378171318,-1.368516935,-0.820498613,-0.864311499,-0.60793763,-0.116113922,-0.649955798,-0.342810959,-0.231875041,-0.168160915,-0.384834558,-0.541631673,-0.43234964,-0.159087774,-0.330861972,-1.103074296,-0.474424834,-0.511138103,-0.988605753,red
-0.887830911,-0.887404355,-0.885730624,-0.869113549,-0.60482649,-0.926121983,-0.32711964,-0.276555661,1.258258743,-0.911730141,-0.096091557,-0.23581576,-0.459518169,0.504881121,-0.251549962,-0.159087774,-0.330861972,0.028728481,-0.406872349,-0.566423383,-0.969336774,red
-0.395838637,-0.392374881,-0.397877887,-0.342726604,0.870722152,-0.530185017,0.21964414,-0.276555661,2.821288308,-0.822836519,-0.009683885,-0.23581576,-0.459518169,0.687412423,0.686886463,-0.159087774,-0.330861972,0.166816757,-0.336505177,0.270098189,-0.806754764,red
2.013697759,2.064507252,1.961478884,1.201148038,4.000407664,-0.412395227,0.973741813,-0.2524894,0.065649833,1.039910539,-0.163983299,-0.1456093,-0.434623632,0.35885608,0.506086785,0.079142634,-0.250228909,-0.453277766,-0.41531641,-0.218126119,-0.335869092,green
-1.326707551,-1.312071149,-1.336497377,-1.323682716,-0.487719455,-1.027001357,-1.091985627,-0.276555661,-0.716138312,-0.880236401,0.113755646,-0.213264145,-0.459518169,-0.60247544,-0.475397182,-0.143551008,-0.330861972,-0.911313973,-0.508201077,-0.451743283,-0.94525055,red
0.049116903,0.120504713,-0.016695145,0.052478736,1.784157025,-0.653222866,0.453986507,-0.180290617,0.935547047,0.327700934,1.162991658,-0.055402839,-0.397281826,0.164156026,-0.475397182,-0.112477476,-0.330861972,0.850483996,-0.443463278,0.795971773,-0.856733678,green
-1.433138126,-1.457362819,-1.406846047,-1.321607058,-0.719005849,-0.859063439,-0.610568326,-0.244467313,-0.75354582,-0.521614131,-0.256562947,-0.23581576,-0.459518169,-0.505125413,-0.475397182,-0.159087774,-0.330861972,-1.056176391,-0.085998043,-0.426643766,-0.717635737,red
-0.480345311,-0.430565834,-0.524811358,-0.585993757,-0.268143764,-0.09517916,-0.004631431,-0.220401052,-0.356450734,0.224076368,-0.256562947,-0.23581576,-0.459518169,-0.17656907,-0.475397182,-0.159087774,-0.330861972,-0.600224535,0.758408024,-0.286845722,0.067575155,red
0.470454423,0.383897754,0.548961692,0.59131963,1.633869664,0.422046302,-0.52920091,0.461476341,0.049852355,-0.512653654,-0.231875041,0.485835925,1.02170678,-0.724162974,-0.37208308,-0.159087774,-0.212600147,0.402869546,5.684110084,-0.311465362,2.228109417,green
2.406334898,2.594406727,2.226624553,2.444052227,-0.184217056,4.106184373,0.00296251,-0.220401052,-0.594010567,0.231416167,-0.256562947,-0.23581576,-0.459518169,-0.079219043,-0.475397182,-0.112477476,-0.008329722,1.086536785,0.702114286,-0.271568556,0.516783226,green
-1.619391632,-1.618013893,-1.616171575,-1.622992643,-0.997135057,-1.116218376,-1.189988861,-0.276555661,-0.776941915,-0.97272163,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.325486434,-1.26096391,-0.496942329,-0.566423383,-0.98619713,red
-0.577807017,-0.592462266,-0.562662001,-0.554858882,-0.366708852,-0.109173987,-0.875445353,-0.236445226,-0.146134213,-0.830610393,0.514934121,-0.010299608,-0.297703678,-0.626812947,-0.406521114,-0.159087774,-0.314735359,-0.924862256,-0.477239521,3.130319007,-0.386450161,red
-0.772730429,-0.798361317,-0.746944931,-0.749555631,-0.901497646,-0.564588965,-0.582507572,-0.2524894,-0.379470739,-0.408846221,-0.225703065,-0.23581576,-0.28525641,-0.711994221,-0.466787674,-0.159087774,0.201316239,-0.920693554,-0.508201077,-0.504162206,-0.184125883,red
-1.220775246,-1.234236326,-1.204975949,-1.213257694,-0.937605648,-0.792004895,-1.012187859,-0.260511487,-0.664343301,-0.806073722,-0.244218994,-0.23581576,-0.347492752,-0.724162974,-0.466787674,-0.159087774,-0.07821171,-1.092652539,-0.508201077,-0.535292794,-0.615871442,red
-0.586377269,-0.613218219,-0.559985693,-0.518327296,-0.774631691,-0.455545942,-0.714919253,-0.236445226,-0.465795758,-0.531773402,-0.225703065,-0.23581576,-0.210572799,-0.711994221,-0.458178165,-0.159087774,0.319578064,-0.639306123,-0.508201077,-0.453221243,0.007359596,red
-0.102955248,-0.1466244,-0.062383548,-0.062927865,-0.612633626,0.029024925,-0.542170239,-0.244467313,-0.353573233,-0.371256918,-0.219531088,-0.213264145,-0.110994651,-0.711994221,-0.458178165,-0.159087774,0.609857088,-0.842530378,-0.508201077,-0.490011939,0.435492221,red
0.077319013,0.010913282,0.138339561,0.268347199,-0.263264304,0.287929215,-0.906056828,-0.228423139,-0.419122698,-0.907940733,-0.213359111,-0.19071253,-0.335045484,-0.152231563,-0.303207012,-0.102119633,-0.250228909,-0.084347579,-0.508201077,-0.28815414,1.013561589,red
-0.407199204,-0.415621548,-0.398260217,-0.390051613,-0.874172671,-0.682378755,-0.217717778,-0.260511487,-0.6585883,0.096069552,-0.163983299,0.46328431,-0.335045484,-0.322594111,-0.475397182,-0.159087774,-0.330861972,-0.446503624,-0.406872349,0.161006879,-0.542408459,red
0.247727517,0.24939918,0.245583051,0.296991283,-0.618488977,-0.268365138,0.290883378,-0.236445226,-0.606793288,0.626383504,-0.040543768,0.530939156,-0.310150947,-0.079219043,-0.475397182,-0.159087774,-0.330861972,-0.036928586,-0.268952691,0.500474457,-0.085974521,red
0.248126134,0.261022513,0.235642478,0.167885337,-0.386226691,-0.564588965,0.383834624,-0.100069748,0.915404543,0.117404022,0.027347974,0.621145617,0.001030765,0.103312259,0.729934006,0.073963712,-0.158844772,0.559195897,-0.508201077,0.242584548,-0.284083711,red
0.320176045,0.243379953,0.390103689,0.536107119,0.121237127,0.970177006,-0.294271021,-0.244467313,-0.375039388,-0.335922973,-0.244218994,-0.23581576,-0.434623632,-0.626812947,-0.475397182,-0.159087774,-0.309359822,0.246543196,-0.226732388,-0.184954951,0.825086889,green
-1.602450436,-1.600163774,-1.600113727,-1.606387376,-0.991279706,-1.101057314,-1.150930747,-0.260511487,-0.730525815,-0.94728759,-0.225703065,-0.123057684,0.025925302,-0.663319207,-0.14823586,-0.138372086,-0.303984284,-1.240641484,-0.502571703,-0.556761635,-0.963917373,red
-0.66350954,-0.647257981,-0.676596261,-0.638300346,-0.118832295,-0.341837977,0.561845029,-0.196334791,1.369618017,0.01066056,-0.145467369,-0.23581576,1.967699184,-0.456450399,1.212066481,-0.096940711,-0.266355522,-0.343328233,-0.336505177,-0.162405006,-0.508085591,red
-0.654042401,-0.648710898,-0.657097445,-0.581427308,-0.115904619,-0.384988692,1.577293543,-0.180290617,2.363650608,0.494881899,0.144615528,-0.23581576,2.403353581,-0.310425358,1.513399278,-0.081403945,-0.250228909,-0.297993591,-0.280211439,-0.19512055,-0.470149789,red
-0.965561106,-0.949879773,-0.977298594,-0.936780009,-0.434045397,-0.557008434,0.432064044,-0.220401052,1.162869597,0.056448395,0.101411692,-0.23581576,0.947023169,-0.541631673,0.514696294,-0.086582867,-0.303984284,-0.605956501,-0.280211439,-0.382331324,-0.536989059,red
-1.491535426,-1.490157224,-1.48866461,-1.473960377,-0.886859266,-0.990264937,-0.917482816,-0.244467313,-0.442775753,-0.831207758,-0.207187135,-0.23581576,0.025925302,-0.626812947,-0.294597504,-0.138372086,-0.303984284,-1.205207511,-0.502571703,-0.548653772,-0.809765542,red
1.760775662,1.760640103,1.756167819,1.072457224,-0.038809154,1.978970748,0.270714712,-0.204356878,-0.417108447,0.557910017,-0.256562947,0.959419844,-0.459518169,-0.60247544,-0.475397182,0.016995571,-0.207224609,-0.75081892,1.602814092,-0.345282263,1.769266856,green
1.225832473,1.254817533,1.195863598,1.332329643,-0.775607583,0.471028195,-0.292368151,-0.244467313,0.002101383,-0.498861833,-0.225703065,-0.23581576,-0.409729095,0.809099957,1.108752379,-0.138372086,-0.158844772,-0.951958824,-0.226732388,-0.067750157,1.465780438,green
1.041073778,1.026294493,1.051916454,0.898517058,-0.728764769,-0.243874192,0.831052882,-0.244467313,-0.70750581,0.977894284,1.181507588,0.237768159,-0.310150947,2.330194135,2.434616686,-0.159087774,-0.169595847,1.445045216,-0.508201077,0.539281259,-0.838066855,green
0.181557197,0.076502093,0.277889913,0.245514958,0.814120418,0.199295314,-0.386073529,-0.132158096,0.084842762,-0.486229389,0.508762144,5.289329959,-0.459518169,0.310181067,-0.458178165,0.229331369,2.356906771,0.040192413,-0.409687036,0.122799775,1.179154376,green
-0.362155552,-0.434509465,-0.294457695,-0.322800284,-0.161771541,-0.112672693,-0.841175105,-0.156224356,-0.497448265,-0.674511161,0.403838543,35.59870076,-0.459518169,-0.310425358,-0.458178165,7.754304899,2.410662146,-0.731017582,-0.364652046,0.014072058,-0.702581847,red
0.308516516,0.268079537,0.344988781,-0.053379837,-0.428190045,-0.284692436,-0.687910777,-0.204356878,-0.215884828,-0.622282348,0.514934121,-0.1456093,0.187739792,0.444037354,1.797513058,-0.143551008,-0.260979984,-0.23806849,-0.443463278,-0.250900117,-0.919960015,red
0.10402631,0.057406616,0.146750815,-0.184561442,-0.587260435,-0.517356426,-0.745470398,-0.220401052,-0.337315355,-0.652882073,0.798845042,0.237768159,0.573605115,0.261506053,1.04848582,-0.138372086,-0.266355522,-0.412632915,-0.440648592,-0.308205503,-0.851916433,red
0.702548813,0.62300633,0.773962739,0.862400604,0.404245795,1.537550596,-0.324085571,-0.2524894,-0.512267393,-0.198071824,-0.194843182,-0.100506069,-0.335045484,0.614399902,-0.475397182,0.172363228,-0.277106597,0.272597588,-0.057851174,0.866386791,1.230337602,green
0.09356263,0.050349592,0.13317811,0.234306403,0.394486876,0.661124588,-0.325839368,-0.260511487,-0.512267393,-0.195013883,-0.163983299,-0.100506069,-0.310150947,0.71174993,-0.475397182,-0.01407796,-0.266355522,0.428923938,-0.057851174,0.862701106,0.532439271,green
0.547686347,0.550983174,0.543226746,0.570978179,-0.796101314,0.424961891,-0.616706616,-0.156224356,-0.761458947,-0.625492678,-0.225703065,-0.100506069,-0.372387289,0.28584356,-0.415130623,-0.159087774,-0.180346922,-0.639306123,-0.339319863,1.132419558,1.931848866,green
-0.550900411,-0.540987503,-0.558456374,-0.500891766,0.030479175,-0.331341857,0.121641959,-0.156224356,0.558594465,0.063559885,-0.256562947,-0.23581576,-0.397281826,-0.6389817,-0.406521114,-0.138372086,0.658236926,-0.419407057,-0.474424834,-0.354496476,-0.656215866,red
-0.531866478,-0.550327682,-0.513341466,-0.529120719,-0.097362671,-0.312682088,-0.652659456,-0.204356878,0.07517436,-0.668923562,-0.256562947,-0.23581576,-0.434623632,-0.687656714,-0.458178165,-0.159087774,0.088429952,-0.254222213,-0.496942329,-0.151783782,-0.615269286,red
-1.284155252,-1.288409363,-1.276662774,-1.299189948,-0.693632658,-0.875973854,-0.982373309,-0.212378965,-0.494570764,-0.836551535,-0.256562947,-0.23581576,-0.422176363,-0.687656714,-0.449568657,-0.159087774,-0.131967085,-0.814391635,-0.494127643,-0.465067036,-0.947659173,red
2.385606846,2.258990529,2.495784684,1.883624487,-0.8341611,-0.052611563,0.200562828,-0.156224356,-0.733403316,0.591841982,0.015004021,-0.123057684,-0.297703678,-0.018375276,3.657166891,-0.159087774,-0.148093697,-0.997293465,-0.311172995,0.539282218,-0.766410339,green
0.339309632,0.37663317,0.3040795,-0.058361417,-0.820498613,-0.631647509,0.386903769,-0.228423139,-0.678327954,0.780814584,-0.003511909,-0.010299608,-0.272809141,-0.249581591,-0.475397182,-0.14872993,-0.212600147,-0.323526895,-0.119774286,-0.566421386,-0.738109027,red
1.010579625,1.027124731,0.992655345,0.561845282,-0.760969203,-0.473039475,0.661644852,-0.188312704,-0.654991424,1.084089145,-0.12695144,0.260319774,-0.198125531,-0.018375276,-0.475397182,-0.143551008,-0.072836172,-0.017127248,0.004071937,-0.566420736,-0.632129643,green
1.602624611,1.48022718,1.71105291,1.947554762,-0.362805284,0.439539835,0.147598156,-0.260511487,-0.316165725,0.302709127,-0.207187135,-0.23581576,-0.347492752,-0.188737824,-0.285987995,-0.159087774,-0.287857672,1.906207949,2.320559249,-0.105712716,2.579166127,green
0.95596918,0.937459015,0.970480221,1.007281553,-0.815619153,2.46995591,-0.412704938,-0.084025574,-0.681032805,-0.170895774,-0.188671205,-0.213264145,-0.459518169,0.468374861,0.471648751,0.244868135,-0.303984284,0.164211318,0.29117,-0.354496476,0.533643582,green
0.541308485,0.539774959,0.541315098,0.647362404,-0.89369051,2.011042225,-0.473307397,-0.051937226,-0.723619814,-0.318743646,-0.213359111,-0.213264145,-0.459518169,0.32234982,1.186237956,0.022174493,-0.303984284,0.856215963,0.837219257,-0.302896881,0.292781346,green
0.495268293,0.562191388,0.432351124,0.944596673,2.809819474,0.215622611,1.004731408,-0.244467313,-0.346350707,1.157367968,0.144615528,-0.23581576,-0.397281826,-0.517294166,-0.0879693,-0.159087774,0.013172427,1.041202144,2.025017125,-0.343351774,1.241176402,green
1.354784874,1.325802892,1.37785255,0.815905858,-0.740475472,2.15623855,0.454863406,-0.116113922,0.181641883,0.594889764,-0.238047018,-0.19071253,-0.359940021,-0.456450399,-0.225721436,-0.117656398,-0.045958485,0.168380021,-0.451907339,-0.269763491,0.955152496,green
0.630598556,0.517981209,0.732671128,0.714613733,-0.385250799,-0.336006799,-0.323305132,-0.244467313,0.735934829,-0.56901729,-0.231875041,-0.19071253,2.552720802,-0.626812947,-0.475397182,-0.159087774,-0.330861972,0.365351222,-0.494127643,-0.41480927,-0.126318946,green
0.905245245,0.766845083,1.030314824,1.237679624,0.177838861,1.228498178,0.375249787,-0.236445226,0.693836995,-0.018648937,-0.244218994,-0.23581576,2.278880896,-0.724162974,3.416100653,-0.159087774,-0.067460635,4.612217075,0.33620499,1.782132169,1.502511929,green
-1.327305475,-1.331166626,-1.320057199,-1.338627456,-0.50528551,-1.039829948,-0.026553895,0.01223947,-0.235595708,-0.169087423,-0.040543768,-0.213264145,-0.459518169,0.042468491,-0.26015947,-0.159087774,-0.330861972,-0.934762925,-0.494127643,-0.182352709,-0.854927211,red
-0.561563399,-0.519193752,-0.598983325,-0.523724008,0.614062567,-0.684128108,1.020462967,1.76907652,0.760019509,0.562380096,0.163131458,0.102458467,-0.397281826,0.967293751,-0.475397182,-0.12283532,-0.330861972,0.744182078,0.676782104,-0.174551698,-0.800733208,red
-0.060103986,-0.048656302,-0.070412472,-0.121461429,1.373306511,-0.583831852,2.219183278,0.806426082,0.877997035,1.505160455,0.015004021,-0.213264145,-0.434623632,0.042468491,-0.475397182,-0.159087774,0.271198227,0.302820682,0.302428748,-0.174564635,-0.680904246,green
-0.375309893,-0.345258868,-0.401892349,-0.30162857,0.462799313,-0.465458944,1.168132682,-0.132158096,-0.180923196,1.424902213,-0.256562947,0.530939156,0.573605115,0.164156026,0.394163175,-0.159087774,-0.180346922,0.200687467,0.386869354,-0.335695795,-0.192556061,red
-1.488446149,-1.488081629,-1.484650148,-1.480187352,-0.977617218,-1.043911772,-1.111715844,-0.260511487,-0.754696821,-0.891360802,-0.250390971,-0.19071253,-0.4470709,-0.553800426,-0.475397182,-0.159087774,-0.201849072,-1.231261903,-0.508201077,-0.545783545,-0.942841928,red
0.150265811,0.163884654,0.137383737,-0.009791013,-0.752186176,-0.408313403,0.415183747,0.284990428,-0.193871948,0.645863906,-0.201015158,0.147561698,-0.347492752,1.003800012,-0.475397182,-0.128014242,0.088429952,0.299694155,-0.508201077,-0.185876372,-0.817593565,red
-1.456058568,-1.455079664,-1.45291678,-1.473545245,-0.944436892,-1.01825459,-1.018852288,-0.196334791,-0.722986764,-0.797121372,-0.244218994,-0.1456093,-0.434623632,-0.432112892,-0.475397182,-0.14872993,-0.131967085,-0.947790121,-0.508201077,-0.502661026,-0.939228994,red
1.811599251,1.856532605,1.765343732,1.933855418,2.780542715,1.62268579,0.778307434,-0.244467313,3.126936425,-0.11282538,-0.207187135,-0.23581576,-0.459518169,1.295850094,0.747153023,-0.12283532,0.367957902,2.135486597,-0.192956145,0.309313881,0.04228462,green
-0.252735355,-0.23898839,-0.264635976,-0.207393683,-0.70436747,-0.515023955,0.10322709,-0.244467313,-0.716138312,0.499392615,0.39149459,0.012252007,0.001030765,1.259343834,-0.458178165,-0.159087774,-0.330861972,0.064162454,-0.508201077,1.018421311,-0.753765072,red
3.056478223,3.179101917,2.93527271,2.097417292,-0.665331791,0.060513284,0.353204558,-0.212378965,-0.280081867,0.492809408,-0.157811323,0.012252007,0.175292524,0.151987272,-0.303207012,-0.159087774,-0.051334022,0.538352383,-0.350578611,-0.0585728,-0.342492803,green
2.561297018,2.612049286,2.507636905,2.458166704,1.151779036,3.332387092,-0.22720582,-0.0679814,-0.186205136,-0.135139305,-0.256562947,0.012252007,-0.434623632,-0.018375276,0.02395431,-0.159087774,-0.330861972,-0.115091761,0.33620499,-0.339191668,-0.025156806,green
